,date,trx_id,user_id,trx_type,merchant_id,product_id,amount
634,2025-09-02,0c991ea6-5aec-4228-80e9-d6400ef8664e,b788a66d-95a7-4039-ab00-65af384b7492,W,,,-325.69
635,2025-09-02,0caf810e-b38e-4ff8-b1f2-c12f01237e2f,e9d5ef72-3cc0-44f5-9341-899c38df055b,T,CA-2016-142545,OFF-BI-10002706,-241.69
636,2025-09-02,3bc9e9eb-0c21-4718-9fdf-e655ece5cbe5,e84af187-4f30-4e42-a0e3-dacfcbc3dd6b,T,CA-2016-129714,OFF-BI-10002160,-270.3
637,2025-09-02,1ef8ba09-b5ab-4273-a8de-563c9c33ab26,ef3e9a7e-9c79-422f-8269-7ab48d0280fa,W,,,-777.81
638,2025-09-02,0969c937-2986-4921-ae0f-51b32f2918bb,f7d4dd93-5829-422c-a429-13ef4bb0c75f,T,CA-2017-163139,OFF-BI-10003460,-818.72
639,2025-09-02,82b7d208-fc56-4376-b6e0-a31511e108a1,baf72397-2a5b-4136-acad-f93999e53eee,W,,,-513.7
640,2025-09-02,228d4b95-1f46-49bf-b84b-79fbd31973aa,28b462ff-45ff-4635-b656-8a64c3b987e3,T,CA-2017-140963,TEC-PH-10001924,-416.44
641,2025-09-02,3b68a164-f1ef-4a37-baf4-cf0d964cb1c3,c148fdf1-6bc3-401f-986c-03f4768f2825,T,US-2015-150630,OFF-BI-10001525,-798.7
642,2025-09-02,169b64fe-955f-4ea9-b5ac-1d00b5b40f75,fb31049a-0eae-44af-92a7-759a3bc2430b,T,CA-2015-131457,OFF-EN-10001509,-931.31
643,2025-09-02,706a3e97-cb66-4634-b1af-e08e8ebb5290,83ea3226-887e-48f7-a4d9-1841f7faed8b,T,CA-2016-145583,FUR-FU-10001706,-612.8
644,2025-09-02,81bf78a7-b1b4-4256-8a74-374ee97916c0,6baf479d-5ae8-42d2-bc71-3c5c18f500a8,T,CA-2014-105893,OFF-ST-10004186,-895.19
645,2025-09-02,02c2f2a0-50a1-46a1-9d2e-0383a049bdb2,79c4de6c-809b-4911-8c9c-65086241ce06,T,CA-2014-166191,OFF-ST-10003455,-960.77
646,2025-09-02,47a51b38-d042-46ec-961b-f5329454951d,cc8da735-35e1-4875-8490-e06d1a833bc8,T,CA-2014-140004,OFF-AR-10004685,-990.48
647,2025-09-02,1ca49709-1ffd-4696-b9e0-87db14d6d8d7,0d473633-8b3c-453a-9c90-cfa6084f1366,T,CA-2017-117457,OFF-PA-10003724,-839.3
648,2025-09-02,7600b2af-be35-4977-bee5-8020bcf240a3,08a68c1e-4ff6-4892-a140-a8cabcb82621,T,US-2015-159982,OFF-ST-10004804,-3.28
649,2025-09-02,882643ff-9352-4a24-83ad-c10bcc2d1b1f,1b2b2c93-57ef-4fa5-a442-2d35d32ac56b,T,US-2017-124303,OFF-PA-10002749,-81.81
650,2025-09-02,6c563ef6-39aa-494f-9d97-3f394a974113,f1f80921-d67a-4a2e-9e55-35d0e34ae31e,T,CA-2017-120999,TEC-PH-10004093,-605.9
651,2025-09-02,66ddd829-ace7-40e8-878c-24c7be717416,03736cf6-db8c-40b4-ae18-bee4cd6f8f83,T,US-2015-150630,OFF-AR-10004042,-138.84
652,2025-09-02,dd06c35e-c5ad-418d-b09e-b9f758de96a1,f65ce3b8-f23d-459f-87ee-0f37285c0202,T,CA-2014-143336,OFF-BI-10002215,-991.5
653,2025-09-02,316130e3-f4a1-4ae9-81fa-664b7ea379ce,e4396c84-0726-405e-96d1-7644330ea485,T,CA-2016-166674,OFF-AR-10000588,-417.17
654,2025-09-02,fe45fb62-9dc5-4cbf-a5c5-71168721e5fd,f245256d-93c1-4051-8a4a-554c74f37417,T,CA-2017-114412,OFF-PA-10002365,-596.32
655,2025-09-02,14ccfa40-3283-4074-bff9-24eaac4de93b,8c2cab87-963b-41b5-9b60-193ec92b6250,T,CA-2014-110072,FUR-FU-10000521,-269.84
656,2025-09-02,657df5a2-061e-4b8f-a67e-d3a038863d23,ea332591-3fbc-465e-b314-e602fd30e439,D,,,510.22
657,2025-09-02,99da94e4-27c8-406a-a045-cbe46c00e503,5d42a7f9-0704-4843-be29-1e03ec329680,T,CA-2016-109806,TEC-PH-10004093,-963.57
658,2025-09-02,84ff050b-58fa-47f0-a02c-579784b9ce32,f1089df6-8915-4b6d-a737-0775bc9a6a81,T,US-2015-156867,FUR-FU-10004006,-640.6
659,2025-09-02,1b171cfd-fc58-4388-94f2-07272e8e0843,1eeb3d54-8636-4dc7-99dd-469fc11d2e44,T,CA-2017-117457,TEC-AC-10000158,-210.44
660,2025-09-02,1ec5fc1a-5def-47b0-a66b-4097b9556a58,74e5c624-f15d-42f6-bc6b-0cb641d32b1d,T,US-2017-100930,FUR-TA-10001705,-671.3
661,2025-09-02,c94c6e20-c2aa-4af4-9508-eeff4af4478c,0d0f39bc-877b-45e5-9e00-d0c1293d65b9,T,US-2014-106992,TEC-MA-10000822,-837.76
662,2025-09-02,cf8453a0-a591-4878-8cca-9b688180d3eb,33500183-dd84-49ed-98e9-676365752307,T,CA-2016-142545,FUR-FU-10001861,-409.31
663,2025-09-02,f9d09eb8-7a57-44ab-b3d1-7d86b4971037,73f50c45-6668-4f84-aff7-b11987ec06fe,T,CA-2016-142902,FUR-CH-10004086,-170.19
664,2025-09-02,ad39c98b-0170-4ea5-a770-0b223e5a68cf,d1d5f14a-ad3b-43e4-b324-5163bfd3c3a8,T,CA-2015-109638,TEC-AC-10004571,-728.59
665,2025-09-02,d050e525-9d45-4cd6-8637-2eb55923313d,90b3af52-987e-4ffd-9f27-a962b3e933cc,D,,,707.61
666,2025-09-02,edbaa118-ae9f-4bd5-acab-c4aa1e177565,24f37ccc-ec11-4f42-bb61-c410d379dfac,W,,,-628.7
667,2025-09-02,70713dc4-4e92-410e-a392-9c2111a7aca4,580b7006-f472-47ba-bd93-599862cfb3e5,T,CA-2015-149734,OFF-EN-10000927,-108.86
668,2025-09-02,010c4e51-552c-4a5c-b909-9ff9f683db88,013d67eb-2d19-4395-808b-e4edf12ff433,T,CA-2016-108987,OFF-ST-10000934,-327.91
669,2025-09-02,b22c354d-2219-4d75-bc30-65d1b4b96634,0e8bcd11-df29-4bec-a376-3604992ee64e,T,CA-2014-155208,OFF-AR-10003478,-4.56
670,2025-09-02,14e21dd1-caec-4e2a-9423-2d646efdab34,f2b21a33-87f5-4768-ac09-ee6183eb9e7c,T,CA-2014-164973,OFF-ST-10002974,-153.76
671,2025-09-02,c72677d6-3e8d-4141-a302-2e5d71efc669,57785aae-6746-4a71-b776-18118035052f,T,CA-2017-119004,TEC-AC-10003499,-808.76
672,2025-09-02,504f7bc8-146b-441e-8e7e-d460514e2462,ce9f8e2c-62e0-44e9-bc99-27d91da051b6,T,CA-2015-130792,OFF-ST-10003327,-745.28
673,2025-09-02,601fef0f-dcfb-4e24-aad7-d7b88daa9051,c0a11cdd-bf3b-4870-90b2-a6c7dbe5969e,T,CA-2014-111451,FUR-CH-10001891,-414.6
674,2025-09-02,f5ed132c-cec2-41ff-9850-caf7358279ba,5a5c8583-a0b1-485b-aa15-8a4790a9ddbb,D,,,13.79
675,2025-09-02,b53f16de-9bf4-474d-bb15-a0beae6d1df6,763e8a02-42fd-4378-9cf2-6a99033c4bf0,T,CA-2016-127369,OFF-ST-10003306,-953.68
676,2025-09-02,eb5b7f6d-26ac-4e0b-af1b-583bbfb03dbb,2bb46e79-bf9a-4fe6-a5dc-bbe7648f75b1,T,CA-2017-155698,OFF-AP-10001124,-459.73
677,2025-09-02,e57ede69-8f75-4ef7-9806-441b617f54e7,3c6a8a76-51b2-4f2b-aee4-c3c60f0d00e5,T,CA-2016-128867,OFF-AR-10000380,-113.5
678,2025-09-02,b6e1eb9c-6ea0-45f8-85fc-bc5d09ce0d21,b2a2da23-07d4-40be-879a-f442fddf2464,T,CA-2014-104269,FUR-CH-10004063,-829.84
679,2025-09-02,2b18f156-7070-4e6f-a97b-6e80dd7226f7,34932405-2c75-47b0-b99d-41a8b404b17d,T,CA-2015-149587,OFF-BI-10002852,-67.32
680,2025-09-02,07a6a40d-ab93-46f8-8cb0-83cd9da63107,760341f3-686d-495b-9843-d9ae82fc2d02,T,CA-2016-111010,OFF-FA-10003472,-745.92
681,2025-09-02,ee643e9e-f345-4c17-90ac-21ccdd2e4e79,ea0966b5-9ca4-4130-89d8-e3b895e57d6e,T,CA-2017-118136,OFF-AR-10001427,-385.5
682,2025-09-02,4fe366bb-e725-4de8-a28c-5dc9d4122c35,6dfb18c5-4171-4a98-b69b-cf4042bcc839,T,CA-2016-111682,OFF-PA-10001569,-853.17
683,2025-09-02,8a465d44-7e81-4b6b-878b-54c77adff374,2f44d5c1-faca-4efb-8527-93fb6ac3e38b,T,CA-2015-155334,FUR-FU-10003274,-370.28
684,2025-09-02,1b980281-8adf-406f-8d05-d51c7a850cca,b3143b89-2310-403e-b898-7b8fee27004c,T,US-2015-134026,FUR-FU-10003708,-611.66
685,2025-09-02,d0417b76-f9d9-492f-b807-fe2f72838244,64a8a397-2110-475f-a5f2-9e541599dc20,W,,,-554.18
686,2025-09-02,16ae17a3-d768-410d-9a00-8d6b2b47693f,f8fc2c33-1b3b-4ade-813a-97015e0bd322,T,CA-2015-109638,OFF-AP-10002472,-20.46
687,2025-09-02,d16e29ca-2f4d-4f1e-bee0-68ea2d22da50,47efd23d-2271-41d9-bff1-32ad4cca05c0,T,CA-2014-158274,TEC-AC-10002345,-240.75
688,2025-09-02,db50cf65-17a3-4b19-8a92-82d7358d2c9d,a5279a0b-37be-4b30-b137-165f4ba83dac,T,CA-2014-115812,OFF-BI-10003910,-722.57
689,2025-09-02,91ade8a5-e687-44de-84cf-4c36f5658a4f,d87bf9ea-d221-4f91-b96b-664151993b9d,T,CA-2016-152632,FUR-FU-10002671,-898.52
690,2025-09-02,b8394eab-dd1c-45c1-b602-555af6b09f6f,2b43c8da-361d-40c1-ac94-3aa76b9b2f34,T,CA-2016-128867,OFF-AR-10000380,-320.7
691,2025-09-02,365c1f97-1004-4983-baf5-bffc034c25c7,c842402a-6011-49e1-8e8e-0debed66fa09,D,,,450.63
692,2025-09-02,67e073b2-83c9-4983-8b13-2bd543e3811a,399cc6b8-0849-43ce-b009-a7b4c5aab6e6,T,CA-2015-135545,TEC-AC-10004633,-654.25
693,2025-09-02,60362faa-20bd-49ab-8ce6-fd3dd435e95a,849c2408-4fd2-45ae-80dd-7a608fe379b5,T,CA-2015-130883,OFF-PA-10000474,-420.28
694,2025-09-02,22af9ed7-a65e-45f4-849f-8c55f7ecc061,dea26767-8424-4f3e-9988-61829003733e,T,CA-2016-128867,OFF-AR-10000380,-391.5
695,2025-09-02,a27397b7-1df7-4aa3-9681-a20c0ef65814,660b2d43-7432-4393-b6e8-cc12883d8e8c,T,US-2015-156867,TEC-AC-10001552,-780.71
696,2025-09-02,ea5a8580-4ec0-4164-8d1f-8fc129bf9e12,cdc81c54-bea5-4674-ba07-e5d2ea93ca17,T,CA-2015-146262,TEC-MA-10000864,-900.83
697,2025-09-02,bd9dde3b-b05e-43dc-89f6-7c281c7605f7,9c55b033-e493-40ca-8cad-fba65a2fd1ad,T,CA-2017-132976,OFF-PA-10004470,-986.85
698,2025-09-02,52999331-2bd2-469a-9b3a-a9660dc809c4,ac88edc1-df6e-4b94-8910-235d84cc8854,T,CA-2015-169397,OFF-BI-10002852,-967.84
699,2025-09-02,731aee69-5b7f-41fc-9d2f-2b99d82416c0,e1834619-6dde-407e-bcd4-f76c216376c7,T,CA-2017-152275,OFF-AR-10000369,-460.51
700,2025-09-02,c4b42894-2c06-40ea-8fba-7702c29309fd,a53d3ab9-42f0-4659-8c2b-b06949877f38,T,CA-2016-158834,OFF-AP-10000326,-575.7
701,2025-09-02,42216236-04cd-405f-8dad-1da08aaf74f9,2bcf7501-480d-43f9-812e-96387c6355e8,T,CA-2017-165603,OFF-PA-10002552,-979.6
702,2025-09-02,d5143278-24db-41b3-9dc3-f1f20cdfe0d8,f3af4f80-3775-4acf-ab7c-a66d01239cc1,T,US-2017-119662,OFF-ST-10003656,-423.2
703,2025-09-02,7ebf80c1-7c06-48da-b3ca-a3cc536efae4,4afed825-11e3-4003-946d-fcad0d5c00e5,T,CA-2016-145583,OFF-PA-10001804,-362.54
704,2025-09-02,c91115c4-e76a-4932-8f57-d83889ba4842,191488c0-4772-4489-9f3f-b657f9af0101,T,CA-2015-155334,OFF-BI-10002557,-549.4
705,2025-09-02,908e647b-07c1-4085-a63f-351ebc5814ad,d5ca2d23-8608-452a-a55c-92ec087aa93c,T,CA-2016-137330,OFF-AP-10001492,-685.28
706,2025-09-02,4661422d-b2af-420f-97f7-6947a55b75d2,7fcd08d8-21a3-4749-bdf0-520f780901d5,D,,,329.7
707,2025-09-02,1944ac25-5c30-4b68-99d1-1f355ca508e8,4c6db686-d569-431d-afaa-42680e983e9f,T,CA-2014-118962,OFF-PA-10001144,-348.33
708,2025-09-02,1cd7a23b-ee41-47b7-b6e7-11deda19227a,f2d2d45d-a6e7-4fc0-aa11-9baf56a7f8a3,T,CA-2016-142545,FUR-FU-10001861,-804.24
709,2025-09-02,f80738ee-31f6-49da-b037-a41b724c5899,a7b26d86-7294-4af2-b681-ccb6e9894ad4,T,CA-2017-130043,OFF-PA-10002230,-678.31
710,2025-09-02,af7d97fd-487c-4a0e-a9bf-8860a73bd2a2,1f33136e-8a3f-419a-b4aa-09bede105d36,T,CA-2015-122259,OFF-SU-10002573,-815.43
711,2025-09-02,a65e3597-1a76-4301-b6b2-a4715d3ded4b,6b8dd5bf-5ee5-4479-a5f9-5774eaa17611,T,CA-2016-111010,OFF-FA-10003472,-719.54
712,2025-09-02,a8a5c421-0a96-4619-ab3b-c8081a0badc9,e3d3fd43-8d0d-4c3f-b1e8-5dbea9f8e305,T,US-2017-100930,FUR-FU-10004017,-26.16
713,2025-09-02,d02de000-c5a8-4f33-927f-50f903c8e825,c381d881-4bae-4d3a-b8b0-d08376a25da0,T,CA-2016-142902,FUR-CH-10004086,-395.41
714,2025-09-02,1518cb6f-ba36-4456-b83e-db7119a939f4,bcffd212-b164-49db-93b9-9a4fa2381ade,T,CA-2014-166191,TEC-AC-10004659,-192.0
715,2025-09-02,c338c7c8-cea9-4ba6-9a07-4c44a8836460,9d5890e1-9560-47be-9683-58f144312c46,T,CA-2015-130792,OFF-ST-10003327,-196.22
716,2025-09-02,7ddbdf60-4812-441a-992c-21f1164f9a48,2a1af2e1-bd71-466a-9b6e-b8bc447836db,T,CA-2016-108987,OFF-ST-10000934,-253.9
717,2025-09-02,12288193-8dca-44f8-bbcc-f0335ad822e0,086b6899-0cf7-47f5-b3fb-a9a5f1b47e64,T,CA-2014-146703,OFF-ST-10001713,-379.7
718,2025-09-02,9feb508a-1487-4d5a-aa84-823cc6f3cb07,63705a10-c10c-47ef-910f-f313e2b3e1cd,T,CA-2017-117933,OFF-AP-10004249,-930.88
719,2025-09-02,76df0dc9-9f21-4ee2-819d-1f903e4138e6,f2496754-6a8a-48af-8ddf-86cfe6da1d65,T,CA-2016-114489,TEC-PH-10000215,-546.67
720,2025-09-02,d7f7dc38-a586-4661-be85-34dbce389564,b24bf0cd-7c25-42c9-85ec-3fc277ea4807,T,CA-2017-155558,TEC-AC-10001998,-741.74
721,2025-09-02,a535c14f-3d3b-4e42-acfb-deb7e0656f74,8b614ed9-0e82-4228-b3d6-2a72d9e7ad86,T,US-2015-150630,OFF-EN-10001509,-569.4
722,2025-09-02,1685d86f-7377-4b85-9744-4a690732a467,a8dd76ff-7072-4155-8d64-283981c37590,T,CA-2014-115259,OFF-PA-10004965,-892.94
723,2025-09-02,9fb35b6f-34ee-4b09-b7cb-020302d0ba85,e7d3e78d-9c0b-4df5-a0ad-f8c818cf16ba,T,CA-2015-146262,TEC-MA-10000864,-670.67
724,2025-09-02,1297d2c2-38ee-4ae0-b133-7ecc8df395c2,f2ebf6b1-bf7f-413d-be17-9d647f4a06de,T,US-2014-156216,OFF-BI-10001679,-934.45
725,2025-09-02,f0660cc9-5303-41ed-9809-fa80cdf47097,dd2401b7-bcf2-4ece-b17d-95ccc4a94186,D,,,500.66
726,2025-09-02,9b0f8345-99cb-4ef3-8da0-b00120cee330,27d5491a-4d87-414f-9289-a29c014e2616,T,US-2016-150147,TEC-PH-10004614,-263.79
727,2025-09-02,183fdcb6-c56f-42f0-a58a-f9e05eaee545,318d251f-1690-4015-b69e-0aa4c3e571eb,T,US-2016-157945,OFF-EN-10001415,-670.7
728,2025-09-02,1879c2d1-cb06-494e-9884-a7c4563861f3,206efe8d-7c6a-474b-9b80-f1787849c95b,T,CA-2017-125388,OFF-ST-10000918,-401.6
729,2025-09-02,d436fd12-6bc1-48a3-85cf-144ef62480bb,5d7192e4-0587-4828-9450-2230a9570ae2,T,CA-2017-117457,TEC-CO-10004115,-211.54
730,2025-09-02,438865b7-60e0-4376-b60e-78ad4c78ceb6,0751cbb1-b0a8-40a3-844d-bbd8757646ed,T,CA-2015-130883,TEC-AC-10001956,-518.74
731,2025-09-02,441c5be5-ab9b-4fe4-bef4-d2efd2007c85,eee5b1aa-5b6e-48f0-afa8-69fb312a0943,T,CA-2014-164973,OFF-ST-10002974,-437.89
732,2025-09-02,ac0bfcec-fb1c-4c61-a813-eefc5b19c898,75c1a374-4a58-45c5-b62a-cc0c43f10578,T,CA-2014-146703,OFF-ST-10001713,-460.84
733,2025-09-02,45eaeed1-70f8-4ecb-b1cb-afad580e8d13,629b879f-1ee5-4979-a8e7-a714cdce22f8,W,,,-528.68
734,2025-09-02,ecb75f70-b81b-4318-8ff5-b79942f2cfad,54aade10-d779-44f4-b399-a1355fb01a9b,T,CA-2016-127369,OFF-ST-10003306,-595.56
735,2025-09-02,ce0b6c07-0340-40c1-ad87-d990790c9fc1,43a05fa0-1241-405a-b4ff-ec9d0ea52e65,T,CA-2017-161018,FUR-FU-10000629,-898.68
736,2025-09-02,f7901f49-8878-45d0-a53f-b757183596eb,f5ef7d60-a04c-43b4-be54-dc8a6b75fd95,T,CA-2017-122105,OFF-AR-10004344,-386.57
737,2025-09-02,3a14b502-0ab9-41ac-9479-004d7c436936,6447d45b-0e87-4c79-a6ef-c86c5cbb2e34,D,,,396.82
738,2025-09-02,9e841568-3e43-4189-a36f-abb99853acb4,f575f402-a08c-4196-910b-4b24bcf860ab,T,CA-2014-111451,OFF-FA-10004854,-683.84
739,2025-09-02,d6091cb1-8eac-4bcc-bc54-984c5cf74cd1,f575d837-e694-417f-8083-e930db3e088b,T,CA-2015-155040,TEC-AC-10004469,-24.88
740,2025-09-02,67a8f8c5-2cf3-4d14-8913-8eb13d6de350,273defd6-ee03-4722-b2fe-7cfdf6a0b85c,W,,,-79.77
741,2025-09-02,ed4de0ca-5571-42d8-982e-9f8fe9fa79b5,d94f1a34-65cc-41ae-ad28-9220c5b6b148,T,CA-2016-130162,TEC-PH-10002563,-177.58
742,2025-09-02,7f918c23-4390-48bc-ae1b-e27240302e84,4d4f0c64-fdae-4909-b95c-e8e606330311,T,CA-2016-155516,OFF-SU-10001225,-39.43
743,2025-09-02,2019b812-ac35-4ca9-9517-c2823bcbb79a,def4c843-5ed8-40e4-a78d-ffa916833910,D,,,399.99
744,2025-09-02,4a3e3bd7-8aa8-429a-bb8d-2142c2a95402,15ac1ac9-6e54-48fe-8fe9-1832ad27035f,T,CA-2014-154627,TEC-PH-10001363,-949.35
745,2025-09-02,03018247-f547-451d-ae4d-c1917ca768e9,93ebe616-ec9d-41d8-bbd7-c8263f4b1eef,T,CA-2016-147375,OFF-PA-10001970,-334.96
746,2025-09-02,08b164e9-4368-45ee-8f50-0ce3da829b8d,77ce98b4-d71e-4f0e-941c-27d0fe438386,T,CA-2016-111682,TEC-AC-10002167,-248.5
747,2025-09-02,19e699fe-a0ad-49fc-b3c5-fd5c5d800a56,f50b1adb-d8e4-4f12-a073-509b79eed6c9,T,CA-2016-111682,OFF-BI-10001460,-745.97
748,2025-09-02,238edc37-05fb-458e-8791-a478a1c70fc3,a1cbdbf7-7326-4f42-96c4-3e8177a160ee,T,CA-2015-130883,OFF-PA-10004100,-841.6
749,2025-09-02,2bfad95a-7db2-4f03-9b58-022cd456fba2,ffc9637b-3bdb-4d22-bcd8-5586240c43ad,T,CA-2016-129714,OFF-PA-10001970,-626.1
750,2025-09-02,a9d8a7e3-7146-4aad-b39d-30c468bf6723,505b281b-da60-4a06-9878-98748bb7751f,T,US-2014-119137,TEC-AC-10002076,-713.5
751,2025-09-02,2d639054-514d-4b4c-9db5-eca1e8d388ba,8684c550-9a48-4835-a6d5-a2e6326c566a,T,US-2014-152030,FUR-CH-10004063,-615.54
752,2025-09-02,2f22ddcc-9149-4fee-aa72-d332a7808c6b,8fee99d0-e041-4626-b02e-322479b13a54,T,CA-2016-145583,FUR-FU-10001706,-661.92
753,2025-09-02,ac0536dc-381a-492d-88cb-d0f7b46aebff,ae725211-1808-423b-9b64-183512dca01b,T,CA-2014-101476,TEC-MA-10000029,-714.65
754,2025-09-02,6798dbd3-3b32-4129-90b9-642abe9971ed,9aabab87-1925-4cdc-9fb9-429940330a67,T,CA-2014-158274,TEC-PH-10003273,-209.49
755,2025-09-02,745a09a3-1db7-425c-b465-5d045e8de178,5cfdfe20-81d5-4c00-8082-cf7595f2feac,T,CA-2014-155208,OFF-AR-10003478,-676.29
756,2025-09-02,1da1afaf-3a72-4826-8605-e0d7aef63784,1767b070-de21-4bed-ae4d-8b99692ca71b,T,CA-2016-154739,FUR-CH-10002965,-956.73
757,2025-09-02,8c3df07b-f03f-4f65-89ae-a2b2bebbd9d7,50c70f9a-903d-4b6e-8a1a-3c303d7b1730,T,CA-2016-111682,OFF-ST-10000604,-18.54
758,2025-09-02,0f912dba-9124-4fad-b73a-0b232924bf4d,c432413d-9c9c-4536-8288-baf890c1dc30,T,CA-2016-108987,OFF-ST-10000934,-115.89
759,2025-09-02,c372d2eb-e9de-4064-be43-55dec8d913aa,5dd73f23-74db-43ea-81b5-6b98a028527f,T,CA-2014-144666,TEC-PH-10002680,-48.22
760,2025-09-02,9508d715-acc9-48fe-9746-fb24b97fd8f0,ecfc265f-4e07-4199-8ecc-ce584fba75b1,T,CA-2016-114489,TEC-PH-10000215,-902.71
761,2025-09-02,03a9c8e2-7592-44e0-9768-7b10578bdad6,9b4116ee-f062-48c1-a773-09170db3be8d,T,CA-2014-139892,OFF-AP-10002518,-460.78
762,2025-09-02,76959237-0a27-41a9-93aa-c07e61e619ea,d2b6a165-34b2-4e48-873b-02e6f5b5758f,T,CA-2016-128867,OFF-AR-10000380,-926.83
763,2025-09-02,a5e55b40-da45-40d5-bab6-e2907a448c03,1e56c52c-f7b8-4c6b-9a0b-8a8a9cb69a69,T,CA-2017-165603,OFF-PA-10002552,-478.95
764,2025-09-02,b127b711-c1c4-4b8d-91e1-97d0b4593737,a6015679-6a3d-4cbf-a7b2-4052db8dad87,T,US-2014-100853,OFF-LA-10003148,-482.39
765,2025-09-02,ec769cc8-d10f-4277-9283-e0049a158265,c4c0e631-42f0-49a3-8dd4-ecc0b335d756,W,,,-676.78
766,2025-09-02,498f1729-f1c1-4073-bc8b-418fdb5339fb,5e0e8230-444f-49d9-b9ae-b30f53e64287,T,US-2015-108966,OFF-ST-10000760,-490.6
767,2025-09-02,975c69b5-5a2d-4382-a3cd-f284859cad16,90500609-53d4-458d-9d4b-e7247037131c,T,US-2017-124303,OFF-BI-10000343,-942.46
768,2025-09-02,57afbf6e-b3f7-4208-a90c-c96b1531d1b6,2fa2668c-c51f-4b47-b861-54c8ce892f4a,T,CA-2015-110744,OFF-ST-10003656,-994.9
769,2025-09-02,3cb472aa-85d7-4ef1-b16b-a814f65ebc22,e2a53cc0-30fb-484e-89b8-513ecdd0928d,T,CA-2017-160514,OFF-PA-10002479,-949.25
770,2025-09-02,ba998857-fd77-489c-b6c5-e43a65eb41bf,539f2a49-67a6-4392-9e99-f64a70a34dbe,T,CA-2014-144666,TEC-PH-10002680,-446.67
771,2025-09-02,076a4e2c-5347-4a0b-98dc-3cfc0e0a1bad,c1f8470a-7146-4c92-bd47-99d0a35c1b17,T,CA-2016-147375,TEC-MA-10002937,-988.1
772,2025-09-02,34f8f470-cf16-4098-82d5-860e389b6966,c6cb1217-69b1-4bac-ab7b-d358dc1244a8,T,CA-2015-122259,OFF-SU-10002573,-786.17
773,2025-09-02,dd8db1ac-8256-4207-a9ab-720e6a7b6eb2,8802f6c7-6372-4e73-8052-9b5f0dbd7012,T,CA-2014-118962,FUR-CH-10003817,-396.24
774,2025-09-02,b5e74a81-e100-4b3f-b2e3-36317f5e966d,4822bff8-e652-45bb-a9fa-f4be3e22d89e,T,US-2014-135972,TEC-PH-10003012,-717.36
775,2025-09-02,0602b481-7d6b-4fd1-8117-a94e9219aeb5,89805ea5-4432-4848-8380-cd3748bb7ba9,T,CA-2014-115812,TEC-PH-10002275,-417.49
776,2025-09-02,3e7997ce-2086-4f5d-b6eb-d2eb315a316b,4d4d5c70-6572-487c-8183-ce9e360bb2a8,T,CA-2016-114104,OFF-LA-10002475,-318.72
777,2025-09-02,4133b04a-71c1-41d4-8703-eeadb7c86df8,e994dc7d-077a-4ce5-a4b0-eb97822cd2e3,T,CA-2016-129903,OFF-PA-10004040,-286.19
778,2025-09-02,a73313dc-67ed-4c90-ac3e-ce868615ca9a,84bad129-283b-4586-88dd-2ac3775b3123,T,CA-2015-169397,FUR-FU-10000087,-206.48
779,2025-09-02,85d427cd-4db5-4172-aa63-97a3c1afb369,6b1119cb-3016-40c6-81a3-229491e315d8,T,CA-2016-110772,FUR-BO-10004709,-265.65
780,2025-09-02,3b21887b-7e3a-417c-97a2-3e1ea2e42c70,f70ba5e7-f24e-4271-bd25-fb889c7d5332,T,CA-2015-135545,OFF-BI-10001078,-670.48
781,2025-09-02,c42e0b42-29bb-4893-bf75-3c624aa1a57d,2fa2668c-c51f-4b47-b861-54c8ce892f4a,T,US-2014-119137,OFF-BI-10001982,-225.42
782,2025-09-02,6a041d9a-d0d3-4cef-9886-98d8b8a37772,6b2884a4-9d91-4c1d-8a47-8c16cc1e0737,T,CA-2016-169194,TEC-PH-10003988,-536.67
783,2025-09-02,ac37d252-8ac2-4f68-912e-0b696a140bb7,765b24d1-8122-4203-964e-8322758420b7,T,CA-2017-157833,OFF-BI-10001721,-667.22
784,2025-09-02,df199723-3bb8-4735-b34e-35b4fadf1730,f472a416-092a-4408-8977-fb572396fa3b,T,CA-2016-103730,OFF-EN-10002500,-324.8
785,2025-09-02,e556723c-8c5e-4f67-b3ea-a6fc3c8e723a,a687b314-2222-4615-b9b9-6a0901f8deb1,T,US-2014-119137,OFF-BI-10001982,-419.5
786,2025-09-02,d358dcb1-79bd-4f3b-8869-da5af4a84b9f,e3e1625a-8a42-4480-a030-b259f73ddf9c,D,,,991.48
787,2025-09-02,aee17d67-9784-4e36-9ea2-6d59c3feda8f,5ec01982-31bf-41ee-94db-ce3b915431a3,T,CA-2017-122105,OFF-AR-10004344,-28.99
788,2025-09-02,91f53dbf-082f-4ccd-8df7-223531f868ca,e3d3fd43-8d0d-4c3f-b1e8-5dbea9f8e305,T,CA-2014-139892,OFF-AP-10002518,-557.92
789,2025-09-02,d038ff5f-e75c-4c4e-9746-fc003d30f861,1f3c2d9f-0fbc-4dad-9906-6176fdd94039,T,CA-2016-138520,OFF-PA-10002713,-909.88
790,2025-09-02,19b9edbf-2431-4d86-a19b-1d65aa64ae1a,4d1ef1bd-ee77-4889-8a2a-d1c69ca835f1,T,CA-2014-131926,OFF-AP-10002945,-839.83
791,2025-09-02,05410290-447c-4016-a544-ee75fb51afd7,1ce9701a-2c13-4255-8266-e772502cb376,T,US-2015-150630,OFF-AR-10001683,-694.14
